216840,0,0,tad
431007,0,0,mEtreya
20593,0,0,tad
167841,2,11,vAsin
238369,2,12,saMyuta
404359,0,0,Sakti
13572,0,0,jApya
193142,0,0,ruDira
442215,0,0,ASis
201262,0,0,paScima
298563,0,0,pratimArga
177996,1,7,saMniBa
174880,1,3,svABAvika
265973,0,0,tad
371631,0,0,gAyatrI
200103,0,0,Siva
264276,0,0,nikzip
20715,0,0,sAkzya
243136,0,0,AhvA
427116,0,0,duScarita
215767,1,2,pittala
408008,0,0,BUriSas
157714,1,6,parigraha
370907,0,0,i
240561,0,0,Bid
214073,0,0,SUlaBeda
216411,0,0,malina
220577,0,0,param
152048,2,10,caturdaSan
300132,0,0,gati
159600,0,0,rAjahaMsa
419136,0,0,tad
207682,0,0,nASay
170973,0,0,vihvala
409723,0,0,pannagASana
242018,0,0,aDruva
172832,0,0,aBikram
160246,0,0,mAnin
422105,0,0,vijayin
255912,0,0,Bakti
171700,0,0,aBivAday
217053,0,0,dUtAdivijYAnIya
279014,4,20,anvita
256503,0,0,liNga
221653,0,0,tad
256739,0,0,tad
167309,0,0,citra
197531,0,0,prasiD
422027,0,0,tad
179993,0,0,tad
287558,0,0,tad
262682,0,0,kzip
163121,2,11,vedikA
155440,0,0,vinASa
277410,2,13,praRam
441084,0,0,amAnuza
234179,2,7,nirvApay
403767,0,0,diS
17072,0,0,tad
245023,0,0,pitf
276726,1,6,aha
413267,0,0,viSArada
413112,1,5,saMKyA
165884,0,0,sampramaT
192311,0,0,tad
298709,0,0,tad
25765,0,0,adUzita
224725,0,0,DAray
181292,0,0,tad
185269,0,0,tad
184388,0,0,aBidru
418276,0,0,vfzaDvaja
296573,0,0,kaTay
185388,0,0,indrajit
292408,0,0,paT
170129,2,9,jit
167652,0,0,mAnavendra
167046,0,0,jYA
165042,0,0,vESampAyana
258662,0,0,janakAtmajA
231573,0,0,kzi
195067,0,0,tad
266433,0,0,jawila
17849,0,0,tad
17137,0,0,pfTivI
159732,0,0,dfS
252841,0,0,tad
437538,0,0,tad
417465,0,0,jyotis
422525,1,5,varjay
207980,0,0,anila
433550,0,0,tad
246157,0,0,dfS
290311,0,0,tad
371110,0,0,tad
185470,2,7,vEyarTya
282061,2,4,uB
410728,0,0,prAp
258899,0,0,vizAday
417017,1,4,anulepana
295407,0,0,pracoday
298119,0,0,sampradfS
426694,0,0,bfhaspati
178486,0,0,ESvarya
246472,1,2,praBUta
153725,0,0,vESampAyana
273747,0,0,praBUta
158451,0,0,rASi
247654,0,0,vac
206235,0,0,pravac
167289,0,0,apanI
411872,0,0,tad
431377,0,0,pOrohitya
299287,0,0,tAqay
278472,0,0,tad
406502,0,0,viSvakft
8997,0,0,caturviMSatika
216542,0,0,hita
425084,0,0,saMjYA
232401,0,0,maDusUdana
409401,0,0,DAray
279749,0,0,somaputra
406930,0,0,yuDizWira
165906,1,3,agramahizI
168871,1,1,izu
222771,0,0,kalaDUta
293086,0,0,saMprayoga
260240,0,0,saMhfz
287537,0,0,yAjYavalkya
425605,0,0,viBAzA
244502,0,0,paripf
257245,0,0,BaYj
172673,0,0,mahAtman
228482,0,0,viBAvay
277922,0,0,SaMkara
6976,0,0,samAsatas
201186,0,0,tad
196551,0,0,pratyApad
411623,0,0,vEtAna
268257,0,0,nAman
266565,0,0,kIrti
13541,0,0,tad
225450,1,8,viDAna
181775,1,1,uddiS
163754,0,0,tApanIya
221088,1,4,viDvaMsin
159020,0,0,iz
408301,0,0,yayAti
180361,1,2,vyakta
281192,0,0,devayAnI
408409,0,0,praRaS
405780,0,0,nivft
430189,0,0,garBASaya
220285,1,6,gati
260964,0,0,viS
278206,1,1,anaBipreta
416438,0,0,vaqavAmuKa
254836,2,10,GAtin
197363,2,11,kAMsya
12028,0,0,sampIqay
413617,0,0,pfTivI
181175,0,0,kumBakarRa
405870,0,0,aBayaMkara
434674,0,0,gati
156390,0,0,tad
411245,0,0,Bid
155490,1,5,saMgara
161267,0,0,navati
159578,0,0,mahAdeva
159106,0,0,brAhmaRI
150396,0,0,aBidru
433497,0,0,Sizya
167310,0,0,sarit
235384,0,0,GawIyantra
403429,0,0,kurusattama
153634,0,0,vfkodara
276583,1,3,agnOkaraRa
242067,0,0,tad
403332,1,8,DanaMjaya
198280,0,0,tikta
250510,1,6,atibAhu
11553,0,0,upaSyAmA
274875,0,0,anAvfta
251222,1,4,arTin
291481,2,10,cintA
299754,1,4,puMgava
281520,2,8,mahAtman
244754,0,0,kaTay
436904,0,0,mahIpAla
413175,0,0,pARqaveya
150002,0,0,asamApta
151355,0,0,aBivAday
418976,0,0,nAsikA
179505,0,0,gavAkza
297049,0,0,prAh
434622,0,0,rohita
432670,0,0,vimuc
237822,0,0,dvAdaSa
242111,0,0,samAcar
18338,0,0,parIkz
200843,0,0,siD
415096,2,10,dyuti
168190,0,0,vESampAyana
409557,0,0,dvijasattama
191643,3,11,varDin
215570,0,0,sidDi
259343,1,10,SoRita
235749,1,3,saMSudDi
175623,0,0,kaWina
153824,0,0,balin
245873,0,0,jYA
165127,0,0,kAray
402465,0,0,tad
407322,0,0,prIRay
257179,0,0,hanumant
418009,0,0,oM
283748,0,0,darSay
210727,2,12,BUzay
166476,0,0,viruD
157869,0,0,tad
233688,0,0,yojay
417649,0,0,dvi
17697,0,0,janay
178850,0,0,fzi
408388,0,0,parAji
213331,0,0,kaTay
172612,0,0,ji
150346,0,0,vESampAyana
300226,0,0,fzi
250586,0,0,janArdana
197912,0,0,saMskf
21204,0,0,Sakti
426669,0,0,saptarzi
439852,0,0,viSva
11146,0,0,yogin
426089,0,0,pradA
263171,0,0,tad
246217,0,0,daDi
290218,0,0,tad
197037,0,0,garBadrAva
240953,1,7,iha
300175,0,0,saMDAna
247490,0,0,purohita
218352,0,0,dehin
417523,0,0,pratigrah
433493,0,0,vyAKyA
371127,0,0,dehin
168716,0,0,Bid
432488,2,3,upapad
11606,0,0,tad
264034,0,0,vE
417557,1,1,avikfta
404386,0,0,saMKya
177931,0,0,catuzpAda
278411,0,0,devI
403348,0,0,vfkodara
298237,0,0,vaqavAmuKa
298499,0,0,divya
435379,0,0,anudarSay
255435,0,0,saMniDA
441023,0,0,nEzkarmya
166359,0,0,tad
241788,0,0,jaqIkf
208182,0,0,sarpAsya
293449,1,3,Arta
201265,0,0,liNga
404751,0,0,mAciram
234835,0,0,ityAdi
12739,0,0,SoRita
239298,1,1,Ipsay
300446,0,0,vE
223709,0,0,samuddiS
10286,3,13,pInasa
262864,0,0,kAmbalika
187349,0,0,antarikza
255883,0,0,mAtAmahI
415249,0,0,alpameDas
280359,0,0,daMzwrin
257072,0,0,upAgam
270395,1,6,aDipa
296499,0,0,ji
404063,0,0,tad
221892,1,4,AdiS
210217,0,0,devadeva
168270,0,0,fzi
406243,0,0,tad
226210,0,0,marday
238812,0,0,devI
183820,0,0,aBisaMkula
155934,0,0,svayaMvara
421155,0,0,puzkaradvIpa
436726,0,0,tad
407614,0,0,cikIrz
207734,0,0,mUlamantra
409256,1,5,iha
415002,0,0,SiKaRqin
162788,0,0,yaToktam
167384,0,0,nizkram
8876,1,4,ekonaviMSati
21039,0,0,viGuz
166515,0,0,samAnI
166997,0,0,Agam
292294,0,0,tad
297719,0,0,Agam
2519,0,0,priya
228743,0,0,Sakti
280603,0,0,jIvita
272955,0,0,pratihan
246776,0,0,nareSvara
150705,0,0,vAraRAvata
296376,0,0,vipriya
241454,0,0,Bakzay
221966,0,0,raktikA
257971,0,0,viBIzaRa
421588,0,0,kiMtu
434276,0,0,tad
186029,0,0,tad
261693,0,0,kliS
261140,0,0,varanAga
164985,0,0,UrDvam
274346,2,12,saMSri
436645,0,0,kAmay
168151,0,0,tad
246024,0,0,yasmAt
291235,0,0,varDay
419079,1,6,pavitra
300096,0,0,pravft
441276,0,0,nAradatantra
370591,0,0,Bagavant
157903,0,0,samASri
441111,0,0,tad
242546,1,2,kf
295213,0,0,piRqa
435570,0,0,tad
286712,0,0,yAjYavalkya
242329,3,13,praBA
211416,0,0,samantataḥ
245283,0,0,jagatIpati
239378,0,0,kaWina
162988,2,9,samAkf
165757,0,0,viDAna
298774,0,0,atiSI
19512,0,0,aSvameDa
416805,0,0,tad
411449,2,3,aBipad
438488,0,0,praBfti
430803,1,5,liNga
241295,0,0,tad
297812,0,0,vismaya
254480,2,9,vinirmuc
186541,0,0,pARitala
9028,0,0,tad
405041,2,10,jigIzA
275012,0,0,sAkzin
248260,0,0,dfS
261990,1,7,vAri
245948,0,0,tvaritam
181555,0,0,avalip
154942,0,0,tad
413410,0,0,uBaya
272588,0,0,tad
408178,0,0,kaScid
6891,0,0,pAdANguzWa
231816,0,0,divasa
152229,0,0,prezay
25787,0,0,tad
371628,0,0,devI
440992,0,0,vIryavattama
152041,0,0,vAhay
293846,5,20,samanvita
407976,0,0,paraMtapa
370507,0,0,sanatkumAra
210029,1,2,aharniSa
214164,2,11,SoBay
420970,0,0,niDi
428941,0,0,praSAmay
5243,1,1,azwaDA
403465,0,0,vicetas
214004,0,0,tAray
425868,0,0,saMtarpay
199138,1,8,BUDara
432183,0,0,yuDizWira
253175,0,0,pakzin
179255,0,0,tad
205000,0,0,kalA
412427,0,0,dASArha
25854,0,0,mAnayoga
171507,0,0,Kanija
267113,0,0,kuzWanidAna
209622,0,0,pezay
267926,0,0,viSeza
167048,0,0,liNga
276251,0,0,mahAkalpa
164349,0,0,sADay
191952,0,0,pradApay
409019,0,0,balin
253587,2,9,vikAra
241524,0,0,tad
210508,0,0,surasA
246312,0,0,kAray
173392,1,5,anuviDA
155547,0,0,pragaRay
163287,0,0,hEma
151919,0,0,divya
424205,0,0,parikIrtay
270566,0,0,vEnAyaka
297272,0,0,samAdis
256754,2,11,saMkASa
281472,0,0,devakI
272225,0,0,pfTivI
294275,0,0,aGora
256724,0,0,tad
265927,0,0,saMnah
436490,0,0,dfS
416412,0,0,sidDa
206511,0,0,tad
16974,0,0,kAlaviBakti
248559,0,0,prANgaRa
162394,0,0,fzi
215824,2,11,SAlin
169728,0,0,tad
286704,0,0,catvAriMSat
212924,1,3,pracC
170972,0,0,upAdA
426953,0,0,viDA
402805,0,0,paYcan
226304,1,8,janay
431402,0,0,bfhaspati
150009,0,0,parizvaj
245250,1,4,upahf
239209,0,0,yaTAvftta
278120,1,1,aDyApay
428295,0,0,caturbAhu
416721,0,0,bahuvrIhi
439542,0,0,avigraha
243855,0,0,paritrAsa
240941,0,0,pariSrama
171817,0,0,tad
411472,0,0,tad
270873,0,0,saMgama
187003,1,4,miSra
21476,0,0,nirAkf
431335,0,0,tad
182808,0,0,trAsay
22047,0,0,siD
293625,2,13,saMkASa
179853,0,0,piz
177562,0,0,viBIzaRa
150712,3,13,kAnta
442268,0,0,sant
167098,0,0,tad
249445,0,0,tad
151969,0,0,saptaDA
23100,0,0,kali
288376,0,0,SrIkaRWa
22238,0,0,viyuj
167811,1,8,aBivAday
224703,0,0,gadyARaka
242646,0,0,vinam
408822,0,0,sahita
8965,1,6,pAtin
11874,0,0,tad
277985,0,0,praRam
407937,0,0,saKi
297542,0,0,kAlay
285994,0,0,iha
412539,0,0,pArzRisAraTi
177768,0,0,pratisamAdiS
270953,0,0,kaScid
166505,0,0,tad
281634,0,0,samAviS
432521,1,6,Cid
249778,0,0,yuDizWira
194128,0,0,revatIpratizeDa
247648,0,0,tad
241955,0,0,yojay
300163,0,0,tad
172653,0,0,sPAwika
415529,0,0,praviS
260255,0,0,ajita
222421,0,0,pakvASaya
178824,0,0,tad
234734,0,0,nihan
236031,1,1,ati
205851,0,0,vimarday
166044,0,0,tad
243699,0,0,kzAnti
299588,0,0,tad
425503,0,0,saMjYA
300633,0,0,dizwi
236757,0,0,saKi
242103,0,0,tad
283003,0,0,kaTay
22086,0,0,vE
250582,0,0,pratikriyA
154457,0,0,tattva
418022,0,0,oM
234057,0,0,nizecay
207660,0,0,viSezataḥ
432892,0,0,budDi
287948,0,0,Agam
214,0,0,kim
6912,0,0,gopay
211255,0,0,amfta
247623,0,0,tad
226093,2,9,vibanDana
242345,0,0,bAlAmayapratizeDa
181323,0,0,samprati
414677,0,0,tad
214069,0,0,tad
410887,1,4,dunduBi
174989,0,0,hanumant
197497,0,0,tiryaYc
432835,0,0,vijYAtf
205139,1,4,kapAlaka
264091,0,0,hita
236278,0,0,tad
13875,1,5,utpatti
199079,3,14,pArada
238504,0,0,niveday
431507,1,1,idAnIm
235679,0,0,pUray
274559,0,0,jagannATa
274714,0,0,rAjasarzapa
230991,3,15,jit
415177,0,0,ayuta
12485,0,0,pracC
192597,0,0,kadAcid
438021,0,0,prapad
185103,0,0,viDA
236752,0,0,DAray
419328,0,0,anutpanna
206508,0,0,apratihata
18354,0,0,tad
265616,2,4,udAhf
283739,3,14,praBA
403182,0,0,tad
25178,0,0,prAYc
278624,0,0,tad
425540,0,0,jAti
185881,0,0,adfSya
410094,2,7,vipramuc
18264,1,1,AviS
268297,1,9,anuttama
288666,0,0,tad
196731,0,0,tad
253653,2,6,aviBakta
425377,0,0,saMjYA
280636,0,0,mahAdeva
249395,1,3,kaScid
191531,0,0,tad
299408,0,0,pfTivIpati
243850,0,0,SrImant
412198,0,0,kaTay
157986,3,11,Siras
252869,0,0,devI
256277,2,9,vinirmuc
407003,0,0,niScaya
189884,0,0,annapAnarakzakalpa
417577,0,0,ci
428308,2,10,hita
413881,0,0,arTavant
13684,0,0,viSvAsa
274293,0,0,praSam
165199,0,0,tad
205955,0,0,nyas
274692,1,1,apahf
161532,0,0,balavant
371150,0,0,prapaS
204994,0,0,yogin
257271,0,0,jagant
248631,0,0,prakAS
293537,1,1,upasfj
167283,1,2,udi
271061,0,0,tad
284334,0,0,sadfSIBU
419260,0,0,paratantra
272889,0,0,Bid
213669,0,0,karaYjeSvara
155278,0,0,prahas
218165,1,4,vAhin
173894,0,0,Atmavant
401643,0,0,Sakuni
6534,0,0,nivAray
23154,1,7,pratizeDa
217652,0,0,vAlukAyantra
257364,0,0,viDAna
195388,0,0,ruDira
300065,0,0,aDI
407394,0,0,Cid
249723,1,3,iz
249975,0,0,deveSa
213135,0,0,tad
233089,0,0,pariBAzA
428070,0,0,pavitra
261546,0,0,tad
405623,0,0,Arti
270977,0,0,tad
196349,0,0,tad
292139,0,0,gosUkta
241597,0,0,nidrA
407694,0,0,vicar
248271,0,0,sTApay
235553,0,0,pinAka
237714,0,0,lip
291392,0,0,aBiyoga
266053,0,0,tad
291364,1,6,viDAna
5289,0,0,tozay
150917,1,5,caturdaSan
437991,0,0,tena
402732,0,0,tUrRam
427800,1,3,anveza
249931,0,0,tad
286759,0,0,sAMKyAyanagfhya
420394,0,0,BrAmay
193482,0,0,yaTAkramam
227892,0,0,pratizWA
417051,0,0,nibanDa
413047,0,0,niSAmay
166804,0,0,akftAtman
405970,0,0,BErava
182282,0,0,vipAka
179019,0,0,tad
439540,1,1,atikram
293458,0,0,pAlASa
24181,0,0,kAmitva
163218,1,2,udDU
265310,0,0,visarga
256097,1,8,iha
235144,0,0,ityAdi
279062,1,5,malinIkaraRa
162041,0,0,ASay
295148,0,0,oM
434765,0,0,gajasAhvaya
175650,0,0,tad
2689,0,0,citta
156267,1,8,SaMsin
17099,0,0,kali
192971,3,9,avasAdana
166751,2,8,samAviS
192947,0,0,SilAjatu
242432,0,0,atiyantray
179424,0,0,devI
156066,0,0,gati
434903,0,0,mahAtman
11341,0,0,prAduras
287661,0,0,mArkaRqeyapurARa
371485,0,0,saMspfS
161412,0,0,balin
12214,1,5,sidDa
438752,0,0,nityam
254068,0,0,tad
437098,0,0,vAray
419035,1,6,BAdrapada
262626,0,0,akARqa
251113,1,6,sahita
178380,1,7,BAzin
413690,0,0,mahAtman
411127,0,0,df
246845,0,0,hanUmanteSvara
254826,0,0,viSvas
418294,2,9,vinASin
263454,0,0,mahAtman
423056,0,0,anAgata
288204,1,6,anuttama
222951,0,0,kAMsya
210613,0,0,tad
156372,0,0,ravi
235886,0,0,dviguRa
17337,0,0,tad
299553,0,0,anujYA
153285,0,0,vikrama
171473,1,5,sADyatama
404065,0,0,tad
261536,0,0,tad
420086,2,10,uddiS
158896,2,9,enad
236721,0,0,kzipram
408755,0,0,tad
190118,1,1,AmASaya
195095,0,0,Sizya
156821,0,0,aNgAraparRa
220833,0,0,tad
15742,0,0,sidDAsana
246529,0,0,kaTay
213591,0,0,utpad
231601,1,3,nimitta
436684,0,0,parikzit
19749,0,0,samASri
435821,2,11,sADay
169168,0,0,tad
209688,1,6,samantataḥ
286927,0,0,cUqAkarman
404279,0,0,divAkara
281244,0,0,divya
423658,0,0,tad
300056,0,0,vE
282081,0,0,tad
412585,0,0,mahIpAla
301015,0,0,prajYA
243914,0,0,vartmarogapratizeDa
405647,1,3,ezin
12919,0,0,tad
264436,0,0,dina
22305,1,5,paT
433842,0,0,caturviDa
273813,0,0,tad
250935,1,6,iz
416000,0,0,parihf
432908,1,1,avabuD
193370,2,13,SAyin
170310,0,0,bAliSa
11886,0,0,carita
180551,0,0,medinI
298958,1,5,DArA
429119,0,0,dvAdaSan
187330,0,0,aBivyaD
246193,0,0,kAmanASana
262020,0,0,saMyuj
180241,0,0,hari
300451,0,0,priya
410431,0,0,tad
195941,0,0,Bakzay
243305,0,0,drutam
422195,0,0,niyam
17987,0,0,pakzin
435442,1,6,amfta
250050,1,2,Agam
370024,2,10,vivarDaka
277066,2,11,iha
11335,0,0,tad
298795,0,0,utpat
169404,0,0,maGavan
224445,0,0,tad
439896,0,0,tad
293615,0,0,Sakti
254870,0,0,tad
432916,0,0,Bavant
161728,0,0,tad
238484,2,8,atibala
222970,0,0,saMcoday
253643,0,0,parameSvara
283692,0,0,sPAwika
162072,1,4,rAji
215459,1,5,raYjana
435486,2,8,antarikza
20225,0,0,saMpaS
421472,0,0,rati
418282,0,0,kirIwin
293488,0,0,yA
298954,0,0,vIryavant
200754,0,0,tad
278440,0,0,tad
407203,0,0,dviz
404835,0,0,tad
270616,0,0,vijYA
182273,1,7,jIvita
212129,0,0,vipula
296840,0,0,tad
291308,0,0,kvacid
255267,1,2,ajYAna
295583,0,0,diSA
436578,0,0,Aropay
227855,0,0,vyAyam
435592,0,0,samupAnI
173705,0,0,arcay
278215,0,0,BUmipa
288694,1,4,SAtAtapa
200074,0,0,ityAdi
155037,0,0,cezwA
262660,0,0,tad
200565,0,0,kAntA
230134,0,0,lepay
159369,1,4,nArI
198465,0,0,kramAt
406671,1,8,upalakzay
168245,0,0,viruD
442012,0,0,tadrAja
20041,0,0,trika
405231,0,0,mati
414903,0,0,tad
274754,0,0,Akzip
249459,1,4,vivarjay
250065,0,0,tad
405731,0,0,tad
215000,0,0,siD
189821,1,5,upadiS
401286,0,0,tad
197219,1,4,SAnti
299658,0,0,jihIrzu
227827,0,0,darSay
176786,0,0,upasTA
14450,0,0,Darmavant
197467,1,4,ityAdi
156233,0,0,Dfzwadyumna
414995,0,0,SiKaRqin
436754,1,7,aBivirAj
11634,0,0,tad
429856,0,0,budDimant
290096,0,0,vidvas
441137,2,7,akzara
153429,2,10,avaSezay
152538,0,0,liNga
438563,0,0,tad
198541,0,0,mahAnIla
415308,0,0,garizWa
421011,0,0,punarvacana
230429,0,0,SAnti
221961,0,0,sUtavara
249230,0,0,saMniDA
277390,0,0,same
229996,0,0,viBIzaRa
240213,0,0,rAkzasI
175004,0,0,samAsAday
432735,0,0,AsAday
214112,0,0,saMsTA
412628,0,0,tad
406918,0,0,acakzus
210486,0,0,saMviBaj
411868,0,0,SastraBft
181013,0,0,rAkzaseSvara
164409,0,0,pUjay
285560,2,10,bindu
371271,1,1,utkram
180277,0,0,viBAvasu
219757,0,0,tad
434056,0,0,aSASvata
260886,0,0,saMprezay
257637,0,0,akzi
209291,1,4,AyA
292943,0,0,SElAdi
297018,0,0,tad
175852,0,0,niveSay
172752,2,6,nirvftti
240298,0,0,kaTay
166798,0,0,mahAtman
263846,0,0,kAmbalika
232631,0,0,pradrAvay
277972,0,0,parameSvara
168369,0,0,viniSci
192418,1,6,sambanDin
214288,0,0,janArdana
192409,0,0,hiNgula
287748,0,0,udAhf
247197,0,0,mahAdeva
408066,0,0,pUjay
237088,0,0,tad
300550,0,0,bfhaspati
169731,0,0,saKi
414863,0,0,tad
